league.year,league.name,person.ref,person.name.last,person.name.given,person.bats,person.throws,phase.name,S_STINT,entry.name,B_G,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,B_AVG_RANK,P_G,P_GS,P_CG,P_SHO,P_TO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_SO,P_HP,P_SH,P_WP,P_BK,P_SB,P_ERA,P_ERA_RANK,F_1B_POS,F_1B_G,F_1B_TC,F_1B_PO,F_1B_A,F_1B_E,F_1B_DP,F_1B_TP,F_1B_PCT,F_2B_POS,F_2B_G,F_2B_TC,F_2B_PO,F_2B_A,F_2B_E,F_2B_DP,F_2B_TP,F_2B_PCT,F_3B_POS,F_3B_G,F_3B_TC,F_3B_PO,F_3B_A,F_3B_E,F_3B_DP,F_3B_TP,F_3B_PCT,F_SS_POS,F_SS_G,F_SS_TC,F_SS_PO,F_SS_A,F_SS_E,F_SS_DP,F_SS_TP,F_SS_PCT,F_OF_POS,F_OF_G,F_OF_TC,F_OF_PO,F_OF_A,F_OF_E,F_OF_DP,F_OF_TP,F_OF_PCT,F_LF_POS,F_LF_G,F_LF_TC,F_LF_PO,F_LF_A,F_LF_E,F_LF_DP,F_LF_TP,F_LF_PCT,F_CF_POS,F_CF_G,F_CF_TC,F_CF_PO,F_CF_A,F_CF_E,F_CF_DP,F_CF_TP,F_CF_PCT,F_RF_POS,F_RF_G,F_RF_TC,F_RF_PO,F_RF_A,F_RF_E,F_RF_DP,F_RF_TP,F_RF_PCT,F_C_POS,F_C_G,F_C_INN,F_C_TC,F_C_PO,F_C_A,F_C_E,F_C_DP,F_C_TP,F_C_PB,F_C_SB,F_C_CS,F_C_PCT,F_P_POS,F_P_G,F_P_TC,F_P_PO,F_P_A,F_P_E,F_P_DP,F_P_TP,F_P_PCT,F_ALL_G,F_ALL_TC,F_ALL_PO,F_ALL_A,F_ALL_E,F_ALL_DP,F_ALL_TP,F_ALL_PCT
1950,Big State League,P10176,Albrecht,,,,regular,0,Wichita Falls,,,,,,,,,,,,,,,,,,,,,,14,,5,1,,,4,3,0,0.571,69.0,,255,33,28,62,,42,57,3,3,2,0,,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10184,Freels,,,,regular,0,Wichita Falls,,,,,,,,,,,,,,,,,,,,,,27,,13,3,,,12,10,0,0.545,159.0,,635,89,65,179,,39,48,0,4,2,3,,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10192,Daugherty,,,,regular,0,Texarkana,,,,,,,,,,,,,,,,,,,,,,16,,2,0,,,3,3,0,0.5,60.0,,236,31,25,60,,15,21,4,5,2,1,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10202,Walker,,,,regular,0,Austin,,,,,,,,,,,,,,,,,,,,,,36,,15,2,,,10,12,0,0.455,208.0,,812,98,87,223,,71,75,5,12,5,2,,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10215,Phipps,,,,regular,0,Texarkana,,,,,,,,,,,,,,,,,,,,,,32,,23,3,,,18,8,0,0.692,243.0,,1000,137,103,280,,55,173,4,6,4,1,,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10228,Goff,,,,regular,0,Temple,,,,,,,,,,,,,,,,,,,,,,23,,12,1,,,14,7,0,0.667,157.0,,621,95,68,170,,70,42,3,7,5,1,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10231,Iott,,,L,regular,0,Gainesville,,,,,,,,,,,,,,,,,,,,,,23,,12,2,,,9,7,0,0.563,146.0,,570,70,64,138,,81,121,1,7,5,3,,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10244,McDowell,,,,regular,0,Temple,,,,,,,,,,,,,,,,,,,,,,20,,7,0,,,5,5,0,0.5,105.0,,425,64,47,129,,35,50,1,0,3,2,,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10253,Smith,,,,regular,0,Texarkana,,,,,,,,,,,,,,,,,,,,,,18,,4,1,,,4,5,0,0.444,78.0,,310,45,36,85,,47,44,5,8,4,0,,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10266,Hair,,,,regular,0,Gainesville,,,,,,,,,,,,,,,,,,,,,,32,,8,1,,,12,3,0,0.8,160.0,,630,85,74,166,,73,90,2,9,3,0,,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10277,Leon,,,,regular,0,Sherman-Denison,,,,,,,,,,,,,,,,,,,,,,47,,15,0,,,14,19,0,0.424,258.0,,994,143,121,262,,121,114,6,13,13,8,,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10289,Morton,,,,regular,0,Waco,,,,,,,,,,,,,,,,,,,,,,36,,12,4,,,12,12,0,0.5,200.0,,777,105,95,202,,68,147,1,10,2,5,,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10290,Neal,,,,regular,0,Wichita Falls,,,,,,,,,,,,,,,,,,,,,,33,,10,0,,,9,9,1,0.5,174.0,,697,113,84,180,,81,87,6,7,6,3,,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10304,Machado,,,,regular,0,Texarkana,,,,,,,,,,,,,,,,,,,,,,35,,18,1,,,17,9,0,0.654,221.0,,885,130,107,253,,102,80,7,26,2,2,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10312,Venable,,,,regular,0,Gainesville,,,,,,,,,,,,,,,,,,,,,,43,,8,1,,,14,14,0,0.5,199.0,,744,112,97,181,,147,150,7,19,6,1,,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10320,Mayor,,,L,regular,1,Greenville,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10320,Mayor,,,L,regular,2,Temple,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10320,Mayor,,,L,regular,T,,,,,,,,,,,,,,,,,,,,,,,30,,11,1,,,12,9,0,0.571,184.0,,770,114,91,233,,32,97,3,11,4,7,,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10336,Herr,,,L,regular,0,Texarkana,,,,,,,,,,,,,,,,,,,,,,27,,15,4,,,13,9,0,0.591,182.0,,702,103,90,189,,95,175,3,10,4,6,,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10348,Mink,,,,regular,0,Greenville,,,,,,,,,,,,,,,,,,,,,,35,,14,3,,,16,8,0,0.667,202.0,,815,127,100,227,,61,108,7,6,0,3,,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10357,Gleason,,,,regular,0,Gainesville,,,,,,,,,,,,,,,,,,,,,,24,,6,0,,,10,7,0,0.588,127.0,,512,79,63,144,,64,86,4,5,2,0,,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10361,Gann,,,,regular,0,Greenville,,,,,,,,,,,,,,,,,,,,,,21,,1,0,,,5,4,0,0.556,72.0,,298,47,36,82,,9,44,0,2,2,0,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10373,Bower,,,,regular,0,Austin,,,,,,,,,,,,,,,,,,,,,,20,,0,0,,,1,3,0,0.25,46.0,,175,27,23,51,,22,20,3,1,1,1,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10385,Ramos,,,L,regular,0,Sherman-Denison,,,,,,,,,,,,,,,,,,,,,,44,,15,2,,,10,19,0,0.345,243.0,,958,148,122,267,,139,124,10,16,10,3,,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10399,Dial,,,,regular,0,Sherman-Denison,,,,,,,,,,,,,,,,,,,,,,31,,8,0,,,9,10,0,0.474,168.0,,674,114,86,181,,83,96,3,7,4,1,,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10407,Reid,,,,regular,1,Gainesville,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10407,Reid,,,,regular,2,Temple,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10407,Reid,,,,regular,T,,,,,,,,,,,,,,,,,,,,,,,35,,0,0,,,7,6,0,0.538,78.0,,302,52,40,83,,30,62,1,7,2,0,,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10410,Willis,,,,regular,0,Greenville,,,,,,,,,,,,,,,,,,,,,,13,,3,1,,,2,4,0,0.333,46.0,,168,27,24,43,,29,25,0,4,3,0,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10429,Spyker,,,,regular,0,Temple,,,,,,,,,,,,,,,,,,,,,,27,,5,0,,,6,10,0,0.375,135.0,,558,101,71,164,,51,49,3,5,0,5,,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10432,Ferandez,,,,regular,0,Sherman-Denison,,,,,,,,,,,,,,,,,,,,,,12,,3,0,,,1,5,0,0.167,57.0,,249,37,30,85,,23,15,0,4,0,3,,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10441,Tappe,,,,regular,0,Greenville,,,,,,,,,,,,,,,,,,,,,,9,,3,0,,,2,4,0,0.333,51.0,,197,32,27,55,,19,20,1,7,1,0,,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10455,Bussman,,,,regular,0,Waco,,,,,,,,,,,,,,,,,,,,,,32,,9,1,,,8,10,0,0.444,165.0,,662,101,89,204,,79,78,9,8,3,2,,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10464,Monahan,,,,regular,0,Austin,,,,,,,,,,,,,,,,,,,,,,19,,4,0,,,3,10,0,0.231,94.0,,368,57,51,109,,30,27,2,17,4,4,,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10478,Bumgarner,,,,regular,0,Waco,,,,,,,,,,,,,,,,,,,,,,45,,0,0,,,11,5,0,0.688,136.0,,538,92,74,148,,80,76,2,6,6,3,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10486,Perez,,,,regular,0,Sherman-Denison,,,,,,,,,,,,,,,,,,,,,,12,,2,1,,,3,0,0,1.0,53.0,,204,34,29,53,,63,23,1,2,4,8,,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10493,Woolford,,,L,regular,0,Waco,,,,,,,,,,,,,,,,,,,,,,18,,3,0,,,5,5,0,0.5,72.0,,272,51,40,70,,55,81,1,4,4,1,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10503,Ramsey,,,,regular,0,Temple,,,,,,,,,,,,,,,,,,,,,,25,,4,0,,,4,4,0,0.5,90.0,,330,67,51,98,,76,43,2,3,5,0,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10516,Matthews,,,L,regular,0,Sherman-Denison,,,,,,,,,,,,,,,,,,,,,,40,,12,3,,,11,20,1,0.355,232.0,,951,149,132,276,,84,118,5,8,3,0,,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10527,Clary,,,,regular,0,Waco,,,,,,,,,,,,,,,,,,,,,,35,,1,0,,,4,7,0,0.364,83.0,,310,56,49,89,,61,34,4,15,5,2,,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10534,Higgins,,,L,regular,0,Waco,,,,,,,,,,,,,,,,,,,,,,14,,2,0,,,3,5,0,0.375,70.0,,298,54,42,90,,21,35,0,2,3,4,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10542,Stelmack,,,,regular,0,Waco,,,,,,,,,,,,,,,,,,,,,,12,,1,0,,,4,2,0,0.667,63.0,,260,40,38,84,,25,32,0,3,5,1,,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10550,Pullig,,,,regular,0,Greenville,,,,,,,,,,,,,,,,,,,,,,22,,8,1,,,5,12,0,0.294,118.0,,497,94,72,150,,38,41,5,9,3,0,,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10569,May,,,L,regular,0,Austin,,,,,,,,,,,,,,,,,,,,,,30,,7,1,,,6,12,0,0.333,137.0,,532,92,84,143,,97,89,2,6,3,0,,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10575,Davis,,,,regular,0,Austin,,,,,,,,,,,,,,,,,,,,,,31,,2,0,,,1,6,0,0.143,111.0,,451,94,69,131,,72,20,2,12,4,1,,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10588,Martinez,,,,regular,0,Austin,,,,,,,,,,,,,,,,,,,,,,13,,1,0,,,3,4,0,0.429,49.0,,209,37,31,60,,27,19,0,2,2,1,,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10591,McLaughlin,,,,regular,0,Wichita Falls,,,,,,,,,,,,,,,,,,,,,,26,,2,0,,,3,0,0,1.0,78.0,,325,69,50,92,,43,34,1,2,4,2,,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10606,Melton,,,,regular,0,Gainesville,,,,,,,,,,,,,,,,,,,,,,10,,3,0,,,1,3,0,0.25,56.0,,231,39,36,70,,9,21,3,2,2,0,,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10611,White,,,,regular,0,Austin,,,,,,,,,,,,,,,,,,,,,,31,,6,2,,,6,16,0,0.273,164.0,,707,125,108,222,,69,60,0,5,5,0,,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10622,Holleman,,,L,regular,0,Sherman-Denison,,,,,,,,,,,,,,,,,,,,,,29,,0,0,,,4,3,0,0.571,77.0,,297,67,53,77,,68,33,4,7,2,1,,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10633,Breeding,,,,regular,0,Waco,,,,,,,,,,,,,,,,,,,,,,13,,2,0,,,3,3,0,0.5,48.0,,190,38,33,52,,43,9,2,2,1,1,,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10640,Hisey,,,L,regular,1,Wichita Falls,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10640,Hisey,,,L,regular,2,Gainesville,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10640,Hisey,,,L,regular,T,,,,,,,,,,,,,,,,,,,,,,,17,,1,0,,,5,3,0,0.625,61.0,,229,51,42,54,,65,32,2,5,2,1,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10654,Cole (Kisloski),,,,regular,1,Wichita Falls,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10654,Cole (Kisloski),,,,regular,2,Gainesville,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10654,Cole (Kisloski),,,,regular,T,,,,,,,,,,,,,,,,,,,,,,,11,,2,0,,,2,6,0,0.25,59.0,,226,51,41,79,,21,24,1,5,0,1,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10665,Drilling,,,,regular,0,Waco,,,,,,,,,,,,,,,,,,,,,,26,,4,1,,,4,10,0,0.286,106.0,,441,89,75,129,,53,50,2,1,5,2,,6.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10679,Johnson,,,,regular,0,Greenville,,,,,,,,,,,,,,,,,,,,,,33,,6,0,,,4,12,0,0.25,132.0,,564,108,95,174,,76,56,2,11,6,1,,6.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,P10687,Guerra,,,,regular,0,Sherman-Denison,,,,,,,,,,,,,,,,,,,,,,17,,0,0,,,1,2,0,0.333,52.0,,212,45,40,65,,41,39,4,5,3,6,,6.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,F20014,Finney,,,,regular,0,Temple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51,,441,10,2,51,0,0.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,F20023,Archie,,,,regular,0,Texarkana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81,,696,45,4,64,0,0.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,F20038,Suytar,,,,regular,0,Sherman-Denison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86,,691,39,6,55,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Big State League,F20046,Sunblad,,,,regular,0,Sherman-Denison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,,433,23,4,27,0,0.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
